"Balanszijde","Instrument","Stroomtype","LooptijdOorspronkelijk","RenteVastPeriode","Periode ","waarde"
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2022-06",2.07
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2022-07",2.48
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2022-08",2.78
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2022-09",3.16
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2022-10",3.6
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2022-11",3.67
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2022-12",3.72
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-01",4.02
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-02",4.41
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-03",4.32
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-04",4.4
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-05",4.47
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-06",4.35
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-07",4.43
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 1 jaar en <= 5 jaar * ","2023-08",4.56
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2014-12",3.78
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-01",3.86
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-02",3.68
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-03",3.6
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-04",3.49
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-05",3.36
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-06",3.41
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-07",3.32
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-08",3.34
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-09",3.35
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-10",3.49
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-11",3.44
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2015-12",3.35
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-01",3.47
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-02",3.35
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-03",3.24
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-04",3.29
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-05",3.28
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-06",3.17
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-07",3.29
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-08",3.3
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-09",3.2
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-10",3.11
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-11",3.16
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2016-12",3.06
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-01",2.94
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-02",3.04
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-03",3.06
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-04",3.07
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-05",3.1
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-06",3.13
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-07",3.2
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-08",3.13
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-09",3.14
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-10",3.17
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-11",3.14
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2017-12",3.11
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-01",3.12
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-02",3.14
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-03",3.09
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-04",3.04
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-05",3.02
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-06",3.14
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-07",3.03
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-08",2.95
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-09",3
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-10",3.08
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-11",3.08
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2018-12",3.04
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-01",2.95
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-02",3.01
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-03",3.1
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-04",3.07
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-05",2.99
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-06",3.07
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-07",2.93
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-08",2.87
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-09",2.84
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-10",2.73
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-11",3.54
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2019-12",2.65
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-01",2.52
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-02",2.43
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-03",2.45
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-04",2.31
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-05",2.26
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-06",2.29
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-07",2.29
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-08",2.3
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-09",2.28
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-10",2.26
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-11",2.21
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2020-12",2.21
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-01",2.21
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-02",2.11
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-03",2.21
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-04",2.05
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-05",2.1
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-06",2.04
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-07",2.02
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-08",2.01
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-09",2.05
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-10",2.03
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-11",1.95
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2021-12",1.98
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-01",2.02
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-02",1.96
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-03",2.11
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-04",2.21
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-05",2.33
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-06",2.37
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-07",2.51
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-08",2.57
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-09",2.62
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-10",2.7
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-11",2.74
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2022-12",2.8
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-01",2.75
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-02",2.69
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-03",2.54
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-04",2.61
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-05",2.73
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-06",2.79
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-07",2.73
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 10 jaar * ","2023-08",2.75
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2014-12",3.32
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-01",3.34
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-02",3.24
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-03",3.21
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-04",3.14
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-05",2.95
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-06",2.95
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-07",2.98
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-08",3
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-09",2.98
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-10",2.92
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-11",2.91
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2015-12",2.82
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-01",2.87
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-02",2.85
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-03",2.79
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-04",2.85
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-05",2.78
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-06",2.72
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-07",2.75
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-08",2.68
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-09",2.62
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-10",2.54
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-11",2.47
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2016-12",2.46
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-01",2.4
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-02",2.46
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-03",2.5
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-04",2.52
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-05",2.54
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-06",2.51
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-07",2.47
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-08",2.46
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-09",2.48
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-10",2.47
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-11",2.52
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2017-12",2.51
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2018-01",2.48
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2018-02",2.5
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2018-03",2.52
"Activa ","Woninghypotheken - waarvan heronderhandelingen ","Nieuwe contracten ","Totaal ","> 5 jaar en <= 10 jaar * ","2018-04",2.5
